Name,Coverage
G13_01,43.7565
G13_01,35.144
G13_01,37.3743
G13_01,39.3938
G13_01,42.6891
G13_01,31.7798
G13_01,36.5669
G13_01,39.1136
G13_01,35.6537
G13_01,35.4148
G13_01,37.234
G13_01,35.4293
G13_01,35.1259
G13_01,30.6873
G13_01,33.1683
G13_01,37.4805
G13_01,30.9499
G13_01,37.0889
G13_01,61.7257
G13_01,39.0961
G13_01,37.3432
G13_01,29.26
G13_01,33.2944
G13_01,38.902
G13_01,33.2448
G13_01,42.536
G13_01,33.2506
G13_01,34.9055
G13_01,55.5903
G13_01,36.9502
G13_01,31.547
G13_01,39.7126
G13_01,30.1769
G13_01,37.4476
G13_01,28.6005
G13_01,32.1181
G13_01,30.818
G13_01,38.6087
G13_01,46.8285
G13_01,44.1048
G13_01,31.3843
G13_01,30.9792
G13_01,54.7694
G13_01,28.53
G13_01,35.5021
G13_01,40.1225
G13_01,29.1877
G13_01,46.3484
G13_01,39.8796
G13_01,32.1707
G13_01,28.3993
G13_01,35.6522
G13_01,33.0145
G13_01,27.1798
G13_01,28.6368
G13_01,37.4375
G13_01,43.4045
G13_01,40.669
G13_01,38.5353
G13_01,38.9717
G13_01,53.6113
G13_01,40.2569
G13_01,32.6889
G13_01,38.785
G13_01,31.4283
G13_01,33.7496
G13_01,61.4861
G13_01,41.6218
G13_01,40.7953
G13_01,28.0955
G13_01,31.6523
G13_01,58.4981
G13_01,32.5689
G13_01,34.2814
G13_01,30.6475
G13_01,26.2238
G13_01,31.3155
G13_01,40.7643
G13_01,37.8777
G13_01,35.0506
G13_01,46.5786
G13_01,28.9083
G13_01,36.3735
G13_01,32.2308
G13_01,39.1904
G13_01,31.6085
G13_01,68.5547
G13_01,33.921
G13_01,33.1298
G13_01,41.6265
G13_01,31.5405
G13_01,36.7474
G13_01,32.2899
G13_01,39.8955
G13_01,37.232
G13_01,37.2495
G13_01,29.3068
G13_01,36.568
G13_01,34.0318
G13_01,36.1035
G13_01,33.082
G13_01,36.1129
G13_01,50.9884
G13_01,41.3948
G13_01,33.0194
G13_01,47.4885
G13_01,36.979
G13_01,41.8865
G13_01,31.7895
G13_01,40.4585
G13_01,34.5914
G13_01,33.7331
G13_01,35.5259
G13_01,39.4127
G13_01,27.4672
G13_01,28.4462
G13_01,27.1747
G13_01,43.504
G13_01,36.0299
G13_01,112.8754
G13_01,72.2397
G13_01,37.9472
G13_01,30.7762
G13_01,32.5868
G13_01,31.4374
G13_01,34.2045
G13_01,30.0798
G13_01,35.739
G13_01,30.8733
G13_01,27.286
G13_01,32.6114
G13_01,35.7174
G13_01,28.3803
G13_01,36.7605
G13_01,35.4273
G13_01,29.2429
G13_01,34.9462
G13_01,54.196
G13_01,33.8966
G13_01,28.3089
G13_01,55.6245
G13_01,34.3002
G13_01,26.4632
G13_01,39.1209
G13_01,32.6958
G13_01,34.6662
G13_01,29.3059
G13_01,36.1806
G13_01,33.648
G13_01,36.1322
G13_01,31.6435
G13_01,32.2947
G13_01,27.531
G13_01,47.0233
G13_01,35.2236
G13_01,34.0247
G13_01,54.6275
G13_01,32.5041
G13_01,41.5448
G13_01,31.7965
G13_01,48.9766
G13_01,34.3302
G13_01,33.8311
G13_01,32.7593
G13_01,31.3585
G13_01,29.3994
G13_01,29.5386
G13_01,39.4683
G13_01,33.7771
G13_01,45.331
G13_01,45.6845
G13_01,34.4517
G13_01,29.6295
G13_01,37.1799
G13_01,41.619
G13_01,43.6825
G13_01,38.5712
G13_01,51.806
G13_01,30.6945
G13_01,41.756
G13_01,34.3783
G13_01,35.4194
G13_01,51.8817
G13_01,37.8384
G13_01,44.6996
G13_01,36.0434
G13_01,31.7648
G13_01,35.8103
G13_01,28.77
G13_01,33.3004
G13_01,32.4323
G13_01,44.6557
G13_01,37.4344
G13_01,46.3098
G13_01,29.3263
G13_01,60.1518
G13_01,35.8137
G13_01,29.4012
G13_01,53.5808
G13_01,31.5418
G13_01,42.6392
G13_01,35.3368
G13_01,40.0184
G13_01,31.0686
G13_01,35.7875
G13_01,26.0262
G13_01,36.5448
G13_01,35.7268
G13_01,33.9391
G13_01,33.0161
G13_01,29.4963
G13_01,30.6642
G13_01,32
G13_01,34.2105
G13_01,26.5511
G13_01,34.0204
G13_01,32.2702
G13_01,33.1433
G13_01,25.2158
G13_01,32.5461
G13_01,23.9622
G13_01,29.4884
G13_01,24.5189
G13_01,42.0142
G13_01,37.5806
G13_01,36.1936
G13_01,37.2758
G13_01,55.1608
G13_01,25.0788
G13_01,32.7022
G13_01,33.3565
G13_01,89.2384
G13_01,96.0443
G13_01,28.1123
G13_01,31.1286
G13_01,32.0805
G13_01,31.5088
G13_01,47.5918
G13_01,36.9882
G13_01,27.1194
G13_01,32.4922
G13_01,47.1621
G13_01,69.038
G13_01,36.1694
G13_01,37.225
G13_01,48.5075
G13_01,30.8299
G13_01,31.9602
G13_01,28.5168
G13_01,29.7014
G13_01,28.3039
G13_01,121.4461
G13_01,38.3614
G13_01,36.3473
G13_01,30.2476
G13_01,30.1489
G13_01,29.6761
G13_01,31.5466
G13_01,33.4217
G13_01,36.355
G13_01,41.2546
G13_01,42.0178
G13_01,36.8094
G13_01,177.6349
G13_01,45.5652
G13_01,36.3094
G13_01,30.7246
G13_01,36.4913
G13_01,36.7097
G13_01,34.78
G13_01,29.4647
G13_01,35.1419
G13_01,105.1098
G13_01,32.0598
G13_01,39.5339
G13_01,36.3935
G13_01,51.8715
G13_01,31.1387
G13_01,29.8328
G13_01,31.3222
G13_01,111.4959
G13_01,30.0157
G13_01,25.9036
G13_01,30.5128
G13_01,32.6497
G13_01,33.6911
G13_01,31.5348
G13_01,26.2534
G13_01,30.3347
G13_01,38.0817
G13_01,54.1486
G13_01,69.0052
G13_01,54.3108
G13_01,40.8246
G13_01,36.9345
G13_01,26.3018
G13_01,53.607
G13_01,33.2721
G13_01,29.5707
G13_01,59.3453
G13_01,41.9638
G13_01,32.6107
G13_01,39.3813
G13_01,43.1005
G13_01,37.0593
G13_01,33.1785
G13_01,44.4242
G13_01,49.6051
G13_01,37.6157
G13_01,52.9377
G13_01,42.7968
G13_01,41.5515
G13_01,40.9732
G13_01,38.5949
G13_01,33.5225
G13_01,32.8727
G13_01,30.9955
G13_01,29.3891
G13_01,69.0378
G13_01,44.7936
G13_01,26.999
G13_01,28.1974
G13_01,33.7652
G13_01,44.4922
G13_01,28.8248
G13_01,26.5443
G13_01,197.2957
G13_01,37.4847
G13_01,29.8963
G13_01,47.8
G13_01,46.2895
G13_01,40.8544
G13_01,40.987
G13_01,43.2896
G13_01,33.6189
G13_01,28.2759
G13_01,28.5054
G13_01,34.6394
G13_01,38.488
G13_01,30.5132
G13_01,25.943
G13_01,207.7399
G13_01,32.6721
G13_01,31.7567
G13_01,48.9126
G13_01,38.6371
G13_01,40.4611
G13_01,25.1551
G13_01,35.4885
G13_01,33.5195
G13_01,27.0623
G13_01,56.2193
G13_01,33.0881
G13_01,206.1879
G13_01,38.0379
G13_01,28.3407
G13_01,45.286
G13_01,39.713
G13_01,43.7204
G13_01,34.8678
G13_01,70.0184
G13_01,43.8651
G13_01,34.325
G13_01,32.328
G13_01,25.8903
G13_01,42.1474
G13_01,34.9858
G13_01,29.9938
G13_01,35.6431
G13_01,38.6016
G13_01,36.243
G13_01,50.3138
G13_01,33.7114
G13_01,22.4646
G13_01,46.2329
G13_01,41.1909
G13_01,55.9565
G13_01,29.3887
G13_01,40.5406
G13_01,28.5881
G13_01,25.6079
G13_01,32.0693
G13_01,73.8824
G13_01,51.8569
G13_01,27.3359
G13_01,43.2363
G13_01,67.6164
G13_01,36.8202
G13_01,32.633
G13_01,45.1545
G13_01,38.0759
G13_01,50.8076
G13_01,28.6929
G13_01,56.7356
G13_01,38.9739
G13_01,36.4649
G13_01,34.0074
G13_01,93.2988
G13_01,29.6299
G13_01,32.7047
G13_01,36.1359
G13_01,42.0083
G13_01,52.0458
G13_01,29.9949
G13_01,29.5521
G13_01,43.8483
G13_01,35.8429
G13_01,32.2858
G13_01,28.6828
G13_01,51.9976
G13_01,36.1131
G13_01,52.2311
G13_01,37.2838
G13_01,45.1465
G13_01,34.4062
G13_01,38.8216
G13_01,27.4061
G13_01,32.8732
G13_01,44.0185
G13_01,46.4241
G13_01,27.9467
G13_01,65.3627
G13_01,68.5196
G13_01,31.7436
G13_01,31.6316
G13_01,277.7645
G13_01,88.5813
G13_01,45.2121
G13_01,49.5924
G13_01,106.8522
G13_01,38.7469
G13_01,63.8837
G13_01,36.9751
G13_01,22.8854
G13_01,28.1358
G13_01,35.0674
G13_01,39.0433
G13_01,32.3463
G13_01,31.6219
G13_01,30.9271
G13_01,46.5059
G13_01,36.6096
G13_01,37.9125
G13_01,42.2733
G13_01,42.9396
G13_01,31.188
G13_01,39.5044
G13_01,45.3622
G13_01,45.112
G13_01,44.5785
G13_01,42.5295
G13_01,27.2905
G13_01,47.2072
G13_01,97.4199
G13_01,38.1636
G13_01,27.35
G13_01,54.2463
G13_01,197.1963
G13_01,32.466
G13_01,26.4955
G13_01,56.8738
G13_01,41.3612
G13_01,84.9282
G13_01,83.0806
G13_01,53.477
G13_01,26.0423
G13_01,24.2133
G13_01,38.3855
G13_01,34.8465
G13_01,31.4189
G13_01,47.1411
G13_01,34.7957
G13_01,30.6659
G13_01,33.1058
G13_01,30.973
G13_01,33.7017
G13_01,38.5896
G13_01,38.4861
G13_01,37.8514
G13_01,37.2418
G13_01,295.9863
G13_01,40.881
G13_01,34.8971
G13_01,42.7533
G13_01,51.4105
G13_01,47.251
G13_01,28.6573
G13_01,169.948
G13_01,41.2753
G13_01,143.8712
G13_01,40.4942
G13_01,56.5732
G13_01,105.3709
G13_03,5.4787
G13_03,6.2703
G13_03,7.5276
G13_03,11.3466
G13_03,12.0892
G13_03,13.0982
G13_03,13.7554
G13_03,18.5277
G13_03,19.8719
G13_03,19.992
G13_03,21.0089
G13_03,21.4398
G13_03,24.7871
G13_03,25.4419
G13_03,25.4922
G13_03,28.7801
G13_03,29.1013
G13_03,29.6382
G13_03,30.3747
G13_03,30.9892
G13_03,31.5653
G13_03,32.0275
G13_03,33.668
G13_03,36.6967
G13_03,36.763
G13_03,36.9584
G13_03,37.2661
G13_03,39.4489
G13_03,39.7966
G13_03,41.285
G13_03,43.2127
G13_03,45.1153
G13_03,49.1351
G13_03,50.4453
G13_03,51.6173
G13_03,51.7312
G13_03,52.0701
G13_03,52.5336
G13_03,52.5884
G13_03,54.4668
G13_03,55.0332
G13_03,56.2778
G13_03,56.31
G13_03,57.6747
G13_03,60.8822
G13_03,62.8335
G13_03,64.7845
G13_03,65.138
G13_03,65.5857
G13_03,66.954
G13_03,67.1109
G13_03,67.949
G13_03,69.2343
G13_03,69.3585
G13_03,69.504
G13_03,69.7673
G13_03,70.5643
G13_03,71.0127
G13_03,73.3824
G13_03,74.8147
G13_03,79.234
G13_03,79.2601
G13_03,79.275
G13_03,80.6442
G13_03,80.7086
G13_03,80.8408
G13_03,81.7612
G13_03,81.8917
G13_03,85.782
G13_03,85.8482
G13_03,86.7219
G13_03,86.8517
G13_03,87.6259
G13_03,88.0204
G13_03,88.8177
G13_03,90.1063
G13_03,90.1375
G13_03,97.5317
G13_03,99.22
G13_03,100.0682
G13_03,102.3908
G13_03,102.4828
G13_03,102.4973
G13_03,108.0968
G13_03,109.6252
G13_03,111.387
G13_03,113.4058
G13_03,116.3653
G13_03,116.456
G13_03,118.0589
G13_03,118.5277
G13_03,119.2414
G13_03,119.5902
G13_03,119.8231
G13_03,120.6499
G13_03,120.8649
G13_03,121.6767
G13_03,124.7317
G13_03,127.0932
G13_03,128.4673
G13_03,128.5479
G13_03,128.6607
G13_03,130.7698
G13_03,131.2112
G13_03,131.3485
G13_03,132.0576
G13_03,132.1319
G13_03,136.0077
G13_03,138.0846
G13_03,139.6392
G13_03,139.727
G13_03,140.3083
G13_03,140.4856
G13_03,141.9767
G13_03,142.4247
G13_03,143.2919
G13_03,143.9433
G13_03,147.1786
G13_03,148.0536
G13_03,148.0736
G13_03,149.851
G13_03,151.175
G13_03,151.2686
G13_03,152.0039
G13_03,152.3138
G13_03,154.191
G13_03,155.4057
G13_03,155.4416
G13_03,155.7066
G13_03,163.7149
G13_03,164.9431
G13_03,166.8093
G13_03,166.8984
G13_03,168.0712
G13_03,168.9781
G13_03,173.0653
G13_03,175.5516
G13_03,178.2096
G13_03,179.671
G13_03,181.2573
G13_03,182.5109
G13_03,183.6806
G13_03,184.968
G13_03,186.7878
G13_03,186.8557
G13_03,189.6985
G13_03,190.5858
G13_03,191.8308
G13_03,192.2031
G13_03,193.1363
G13_03,193.6285
G13_03,194.0255
G13_03,195.0874
G13_03,195.7408
G13_03,197.6017
G13_03,199.5784
G13_03,201.5357
G13_03,201.9013
G13_03,203.6184
G13_03,204.6408
G13_03,205.0064
G13_03,206.8471
G13_03,207.8327
G13_03,207.8402
G13_03,208.6033
G13_03,215.4448
G13_03,215.5037
G13_03,216.355
G13_03,217.089
G13_03,220.2509
G13_03,221.6813
G13_03,221.6854
G13_03,221.6951
G13_03,222.7811
G13_03,223.4276
G13_03,223.6577
G13_03,224.0153
G13_03,224.755
G13_03,225.7924
G13_03,225.9214
G13_03,226.0007
G13_03,226.9851
G13_03,227.5141
G13_03,228.7532
G13_03,228.8165
G13_03,230.3793
G13_03,230.4313
G13_03,230.9896
G13_03,231.2276
G13_03,233.2272
G13_03,234.2977
G13_03,234.4497
G13_03,234.455
G13_03,234.511
G13_03,234.7455
G13_03,235.8201
G13_03,236.303
G13_03,237.731
G13_03,238.6648
G13_03,239.2164
G13_03,245.1928
G13_03,246.7922
G13_03,254.8169
G13_03,258.6604
G13_03,264.1934
G13_03,266.2291
G13_03,266.4665
G13_03,271.72
G13_03,272.9058
G13_03,275.1614
G13_03,282.0753
G13_03,282.3831
G13_03,283.7988
G13_03,288.7939
G13_03,289.2478
G13_03,289.3716
G13_03,293.8913
G13_03,295.7654
G13_03,298.959
G13_03,300.7063
G13_03,300.7136
G13_03,315.167
G13_03,323.2863
G13_03,327.5568
G13_03,329.7603
G13_03,329.917
G13_03,330.4868
G13_03,337.0843
G13_03,345.5694
G13_03,349.8995
G13_03,352.896
G13_03,353.9199
G13_03,360.7484
G13_03,363.3148
G13_03,372.7647
G13_03,373.7306
G13_03,379.74
G13_03,380.2113
G13_03,392.1517
G13_03,398.03
G13_03,404.5747
G13_03,408.5386
G13_03,420.4715
G13_03,422.8491
G13_03,428.5706
G13_03,434.5498
G13_03,436.9015
G13_03,439.0269
G13_03,444.2212
G13_03,454.5453
G13_03,463.6462
G13_03,464.7676
G13_03,475.1941
G13_03,479.1218
G13_03,481.5598
G13_03,487.3739
G13_03,493.2946
G13_03,513.9768
G13_03,530.2199
G13_03,537.5459
G13_03,558.3372
G13_03,572.9549
G13_03,619.319
G13_03,619.8274
G13_03,647.2159
G13_03,649.5436
G13_03,651.3636
G13_03,652.1366
G13_03,675.9891
G13_03,691.0833
G13_03,733.4195
G13_03,818.3299
G13_03,820.2206
G13_03,834.5011
G13_03,849.4414
G13_03,1295.2526
G13_03,1607.5131
G13_03,1690.193
G13_03,4992.2496
G13_03,121.555
G13_03,116.8378
G13_03,123.8939
G13_03,115.5058
G13_03,118.604
G13_03,115.8305
G13_03,153.9956
G13_03,119.5989
G13_03,132.9131
G13_03,113.3638
G13_03,104.8791
G13_03,113.665
G13_03,114.9389
G13_03,120.6363
G13_03,111.4459
G13_03,116.08
G13_03,117.5072
G13_03,118.0955
G13_03,114.8186
G13_03,119.6256
G13_03,117.9736
G13_03,120.4268
G13_03,104.6121
G13_03,11.1994
G13_03,120.4712
G13_03,114.2832
G13_03,111.9829
G13_03,122.9378
G13_03,106.5464
G13_03,118.8041
G13_03,158.9812
G13_03,121.1747
G13_03,124.8188
G13_03,187.3406
G13_03,118.0707
G13_03,10.3353
G13_03,117.278
G13_03,119.5251
G13_03,104.838
G13_03,165.7387
G13_03,123.2936
G13_03,121.786
G13_03,117.6002
G13_03,9.0643
G13_03,11.9158
G13_03,116.8247
G13_03,105.8343
G13_03,87.0243
G13_03,12.963
G13_03,122.6274
G13_03,135.7278
G13_03,110.1987
G13_03,138.0092
G13_03,119.9126
G13_03,121.8186
G13_03,114.1234
G13_03,118.1666
G13_03,136.6252
G13_03,122.6965
G13_03,127.0926
G13_03,101.0052
G13_03,108.1788
G13_03,112.007
G13_03,117.4018
G13_03,118.4085
G13_03,16.254
G13_03,95.862
G13_03,109.043
G13_03,117.6902
G13_03,109.3504
G13_03,118.5902
G13_03,120.2988
G13_03,113.1692
G13_03,116.8601
G13_03,120.1094
G13_03,121.4489
G13_03,122.5107
G13_03,116.4019
G13_03,114.2437
G13_03,146.4212
G13_03,115.3602
G13_03,117.0229
G13_03,108.8415
G13_03,167.4956
G13_03,112.8568
G13_03,106.76
G13_03,111.6387
G13_03,264.1655
G13_03,118.3168
G13_03,126.6863
G13_03,117.3492
G13_03,113.7298
G13_03,119.5129
G13_03,126.0488
G13_03,109.8978
G13_03,122.7908
G13_03,118.4242
G13_03,140.7683
G13_03,12.9651
G13_03,118.534
G13_03,124.9049
G13_03,117.955
G13_03,126.1025
G13_03,112.7502
G13_03,123.5375
G13_03,130.4554
G13_03,111.8588
G13_03,135.5958
G13_03,103.6727
G13_03,138.6592
G13_03,115.2919
G13_03,134.7681
G13_03,126.9323
G13_03,116.6571
G13_03,119.8627
G13_03,113.7507
G13_03,234.8102
G13_03,129.5789
G13_03,120.9906
G13_03,121.664
G13_03,113.1525
G13_03,107.7063
G13_03,138.3539
G13_03,110.1207
G13_03,119.8419
G13_03,124.6112
G13_03,122.3481
G13_03,95.69
G13_03,139.2806
G13_03,104.6058
G13_03,156.4993
G13_03,115.7287
G13_03,138.431
G13_03,120.7045
G13_03,144.7388
G13_03,114.8658
G13_03,121.118
G13_03,119.2344
G13_03,120.1468
G13_03,181.0105
G13_03,595.3325
G13_03,105.9546
G13_03,128.1767
G13_03,124.4226
G13_03,115.1632
G13_03,117.9863
G13_03,112.8196
G13_03,123.2828
G13_03,122.7911
G13_03,186.4516
G13_03,112.1814
G13_03,121.673
G13_03,122.574
G13_03,124.3073
G13_03,16.4465
G13_03,110.6697
G13_03,120.2794
G13_03,116.58
G13_03,121.7811
G13_03,139.3937
G13_03,111.7295
G13_03,106.3604
G13_03,125.288
G13_03,117.4962
G13_03,15.2283
G13_03,112.7621
G13_03,112.9347
G13_03,112.6716
G13_03,127.9571
G13_03,110.9076
G13_03,105.67
G13_03,110.1844
G13_03,115.8785
G13_03,114.7833
G13_03,123.9845
G13_03,109.8877
G13_03,134.0594
G13_03,113.4324
G13_03,116.3974
G13_03,119.2225
G13_03,18.238
G13_03,118.9342
G13_03,106.4429
G13_03,103.0521
G13_03,91.1944
G13_03,118.9336
G13_03,110.3764
G13_03,129.7343
G13_03,119.935
G13_03,110.8816
G13_03,115.7099
G13_03,133.2538
G13_03,103.1166
G13_03,35.0011
G13_03,154.2214
G13_03,121.4068
G13_03,127.0812
G13_03,119.5105
G13_03,88.1772
G13_03,117.3675
G13_03,11.7855
G13_03,112.8109
G13_03,100.6787
G13_03,121.6272
G13_03,117.4249
G13_03,117.2042
G13_03,112.9812
G13_03,127.4134
G13_03,164.1276
G13_03,119.1433
G13_03,119.6314
G13_03,16.2644
G13_03,118.9414
G13_03,111.0335
G13_03,131.8897
G13_03,124.6104
G13_03,123.56
G13_03,101.8969
G13_03,112.1251
G13_03,176.5009
G13_03,136.7239
G13_03,114.5047
G13_03,114.7681
G13_03,112.5632
G13_03,109.6976
G13_03,114.12
G13_03,120.4665
G13_03,102.8847
G13_03,118.3842
G13_03,111.6986
G13_03,116.7398
G13_03,114.9015
G13_03,121.4728
G13_03,115.4204
G13_03,121.1512
G13_03,111.1186
G13_03,122.2478
G13_03,130.291
G13_03,109.035
G13_03,159.6443
G13_03,120.6116
G13_03,126.5219
G13_03,137.3198
G13_03,121.2637
G13_03,114.3396
G13_03,164.0435
G13_03,114.3201
G13_03,117.613
G13_03,112.2129
G13_03,134.1751
G13_03,131.6007
G13_03,8.7433
G13_03,112.9656
G13_03,117.4967
G13_03,122.693
G13_03,119.2758
G13_03,124.656
G13_03,115.1319
G13_03,374.7388
G13_03,108.1526
G13_03,110.1014
G13_03,117.9543
G13_03,112.8514
G13_03,123.139
G13_03,110.2725
G13_03,131.1589
G13_03,102.1948
G13_03,106.1615
G13_03,147.9549
G13_03,12.0888
G13_03,118.3459
G13_03,114.405
G13_03,115.2367
G13_03,124.5431
G13_03,104.219
G13_03,110.3826
G13_03,106.837
G13_03,115.4167
G13_03,116.0945
G13_03,112.7415
G13_03,115.5456
G13_03,65.075
G13_03,8.4791
G13_03,109.6329
G13_03,13.2078
G13_03,134.5044
G13_03,128.6754
G13_03,117.5988
G13_03,124.9154
G13_03,101.6209
G13_03,121.658
G13_03,147.8436
G13_03,115.6573
G13_03,105.482
G13_03,113.6784
G13_03,125.9162
G13_03,122.6611
G13_03,111.2597
G13_03,147.7761
G13_03,94.0047
G13_03,136.7098
G13_03,135.9493
G13_03,111.0637
G13_03,110.4654
G13_03,129.4609
G13_03,99.759
G13_03,127.5998
G13_03,123.3945
G13_03,12.1454
G13_03,111.4026
G13_03,101.9244
G13_03,6.5961
G13_03,161.8509
G13_03,101.1418
G13_03,16.3865
G13_03,100.566
G13_03,139.4053
G13_03,137.796
G13_03,147.7958
G13_03,118.3174
G13_03,118.0244
G13_03,129.3646
G13_03,234.5355
G13_03,119.6402
G13_03,110.2028
G13_03,108.5952
G13_03,11.7596
G13_03,102.2012
G13_03,104.4932
G13_03,107.9613
G13_03,32.0117
G13_03,126.7573
G13_03,10.6572
G13_03,117.9982
G13_03,130.8146
G13_03,170.7291
G13_03,113.2669
G13_03,107.4031
G13_03,103.1021
G13_03,112.355
G13_03,133.4694
G13_03,123.0692
G13_03,122.7996
G13_03,112.9054
G13_03,137.7755
G13_03,111.67
G13_03,111.7735
G13_03,168.5135
G13_03,126.5667
G13_03,119.7874
G13_03,116.8011
G13_03,97.3261
G13_03,109.7467
G13_03,111.1548
G13_03,5.239
G13_03,200.0302
G13_03,138.4477
G13_03,118.8168
G13_03,141.5217
G13_03,105.0478
G13_03,120.838
G13_03,119.4093
G13_03,110.8719
G13_03,131.7208
G13_03,115.6324
G13_03,101.456
G13_03,120.4721
G13_03,126.7635
G13_03,131.5078
G13_03,62.2581
G13_03,111.956
G13_03,107.6158
G13_03,149.9547
G13_03,122.3864
G13_03,113.3764
G13_03,181.6754
G13_03,105.339
G13_03,128.5194
G13_03,57.2235
G13_03,143.9639
G13_03,10.1593
G13_03,62.3684
G13_03,126.5296
G13_03,94.936
G13_03,115.7574
G13_03,109.2841
G13_03,127.9606
G13_03,127.5476
G13_03,96.4356
G13_03,232.7077
G13_03,13.5482
G13_03,109.6307
G13_03,132.4011
G13_03,11.1022
G13_03,117.8236
G13_03,120.8484
G13_03,124.5374
G13_03,104.271
G13_03,114.5773
G13_03,115.7585
G13_03,11.2064
G13_03,121.5246
G13_03,108.8552
G13_03,193.9349
G13_03,166.3579
G13_03,123.0864
G13_03,139.4536
G13_03,106.7833
G13_03,101.13
G13_03,16.4025
G13_03,138.937
G13_03,13.7371
G13_03,10.821
G13_03,131.8738
G13_03,107.2634
G13_03,115.7802
G13_03,134.8169
G13_03,104.762
G13_03,186.0684
G13_03,116.2621
G13_03,114.4051
G13_03,118.3767
G13_03,102.4597
G13_03,10.7351
G13_03,122.2191
G13_03,100.8037
G13_03,105.7342
G13_03,123.6333
G13_03,116.1283
G13_03,154.5301
G13_03,11.365
G13_03,124.9011
G13_03,17.6882
G13_03,120.1126
G13_03,119.9714
G13_03,129.0462
G13_03,122.1163
G13_03,114.6402
G13_03,140.5587
G13_03,112.1506
G13_03,105.2629
G13_03,112.3704
G13_03,125.9142
G13_03,8.832
G13_03,121.4184
G13_03,9.1331
G13_03,111.2101
G13_03,109.0637
G13_03,128.5376
G13_03,120.58
G13_03,119.9229
G13_03,114.0062
G13_03,131.6589
G13_03,100.8061
G13_03,152.034
G13_03,121.3301
G13_03,107.4474
G13_03,128.1522
G13_03,11.6133
G13_03,157.8734
G13_03,119.6485
G13_03,141.9505
G13_03,126.5386
G13_03,9.3325
G13_03,9.0154
G13_03,103.4835
G13_03,112.6009
G13_03,118.4282
G13_03,119.4373
G13_03,197.8758
G13_03,248.056
G13_03,114.2449
G13_03,118.565
G13_03,100.2507
G13_03,11.2792
G13_03,117.8461
G13_03,107.1604
G13_03,169.0892
G13_03,127.325
G13_03,19.807
G13_03,123.143
G13_03,125.2338
G13_03,11.414
G13_03,117.9127
G13_03,109.8231
G13_03,126.9755
G13_03,120.1381
G13_03,16.7834
G13_03,121.6363
G13_03,119.0241
G13_03,180.6592
G13_03,123.1995
G13_03,36.1965
G13_03,108.0783
G13_03,11.2876
G13_03,178.2705
G13_03,216.6798
G13_03,122.9623
G13_03,108.3878
G13_03,114.753
G13_03,150.7376
G13_03,116.4258
G13_03,121.9799
G13_03,9.5205
G13_03,98.3022
G13_03,16.0635
G13_03,123.6637
G13_03,96.1212
G13_03,235.7761
G13_03,133.4745
G13_03,111.2496
G13_03,132.8338
G13_03,98.1489
G13_03,131.1707
G13_03,48.673
G13_03,108.9579
G13_03,12.3849
G13_03,23.3901
G13_03,113.4254
G13_03,8.3806
G13_03,14.0778
G13_03,121.126
G13_03,135.5428
G13_03,104.8307
G13_03,120.3223
G13_03,510.2713
G13_03,117.8838
G13_03,6.7419
G13_03,9.1158
G13_03,165.3685
G13_03,116.9287
G13_03,124.7076
G13_03,149.3825
G13_03,91.8519
G13_03,117.6897
G13_03,124.3778
G13_03,104.84
G13_03,11.4766
G13_03,9.3272
G13_03,113.9289
G13_03,11.6732
G13_03,127.0886
G13_03,101.9837
G13_03,107.937
G13_03,102.4669
G13_03,110.464
G13_03,15.25
G13_03,131.6877
G13_03,71.3636
G13_03,147.3936
G13_03,11.1429
G13_03,131.3544
G13_03,115.8843
G13_03,156.1067
G13_03,11.9097
G13_03,10.1402
G13_03,116.4158
G13_03,103.9075
G13_03,148.0243
G13_03,116.3035
G13_03,127.1898
G13_03,139.4853
G13_03,121.8017
G13_03,12.8754
G13_03,124.6219
G13_03,136.0431
G13_03,10.4717
G13_03,531.2641
G13_03,120.121
G13_03,10.9152
G13_03,127.4427
G13_03,9.3563
G13_03,130.4933
G13_03,120.6552
G13_03,118.2309
G13_03,131.3134
G13_03,394.3549
G13_03,100.9959
G13_03,96.5769
G13_03,100.6586
G13_03,162.8036
G13_03,82.8227
G13_03,122.5137
G13_03,135.327
G13_03,118.7936
G13_03,102.9275
G13_03,109.268
G13_03,138.2582
G13_03,171.6185
G13_03,107.0217
G13_03,113.0537
G13_03,150.6712
G13_03,17.5196
G13_03,110.6012
G13_03,110.826
G13_03,135.2656
G13_03,114.3949
G13_03,115.5906
G13_03,102.7704
G13_03,116.5813
G13_03,12.5246
G13_03,20.6539
G13_03,140.9648
G13_03,120.8276
G13_03,110.625
G13_03,102.2216
G13_03,104.1813
G13_03,49.8558
G13_03,53.2608
G13_03,127.7728
G13_03,132.877
G13_03,99.5727
G13_03,19.7871
G13_03,114.3488
G13_03,101.3747
G13_03,19.2733
G13_03,175.8581
G13_03,317.0702
G13_03,82.6922
G13_03,101.701
G13_03,17.8787
G13_03,222.1817
G13_03,103.9148
G13_03,65.9573
G13_03,108.4272
G13_03,9.4994
G13_03,122.4307
G13_03,15.2454
G13_03,113.9479
G13_03,156.4694
G13_03,158.4665
G13_03,124.8416
G13_03,127.09
G13_03,170.5689
G13_03,149.2986
G13_03,150.3725
G13_03,133.4261
G13_03,16.7677
G13_03,20.6824
G13_03,83.144
G13_03,167.0892
G13_03,8.3317
G13_03,14.6312
G13_03,123.1088
